contig	coverage
CBS_102833_metscf_5700	41.9583333333333
CBS_102833_metscf_2782	448.467973856209
CBS_102833_metscf_1292	122.435335898195
CBS_102833_metscf_5936	32.5585585585586
CBS_102833_metscf_4308	23.2619926199262
CBS_102833_metscf_6139	30.607476635514
CBS_102833_metscf_5295	34.9328859060403
CBS_102833_metscf_2361	115.683974932856
CBS_102833_metscf_2727	909.426783479349
CBS_102833_metscf_7327	0.691176470588235
CBS_102833_metscf_7138	3.08108108108108
CBS_102833_metscf_2079	92.0555923229649
CBS_102833_metscf_5411	58.1489361702128
CBS_102833_metscf_2774	97.761038961039
CBS_102833_metscf_3556	90.3057644110276
CBS_102833_metscf_6825	0
CBS_102833_metscf_5683	70.0416666666667
CBS_102833_metscf_762	251.275902901125
CBS_102833_metscf_5168	23.26875
CBS_102833_metscf_1756	142.73939971415
CBS_102833_metscf_2574	120.514754098361
CBS_102833_metscf_5104	154.09696969697
CBS_102833_metscf_4706	32.9954337899543
CBS_102833_metscf_1030	127.493863732543
CBS_102833_metscf_2901	228.525179856115
CBS_102833_metscf_5708	51.563025210084
CBS_102833_metscf_6536	33.3510638297872
CBS_102833_metscf_1125	170.723866348449
CBS_102833_metscf_4393	93.94140625
CBS_102833_metscf_2644	785.755813953488
CBS_102833_metscf_3671	91.6965699208443
CBS_102833_metscf_3853	179.49014084507
CBS_102833_metscf_4112	88.0664556962025
CBS_102833_metscf_3286	106.69392033543
CBS_102833_metscf_2779	251.060052219321
CBS_102833_metscf_6888	2.88888888888889
CBS_102833_metscf_6768	1
CBS_102833_metscf_6164	17.6603773584906
CBS_102833_metscf_5148	35.0308641975309
CBS_102833_metscf_4315	332.267657992565
CBS_102833_metscf_5512	12.9924812030075
CBS_102833_metscf_7131	0
CBS_102833_metscf_479	234.886467993157
CBS_102833_metscf_1273	143.453394706559
CBS_102833_metscf_2481	225.130260521042
CBS_102833_metscf_2124	497.451479697178
CBS_102833_metscf_1790	215.03171456888
CBS_102833_metscf_2981	266.424764890282
CBS_102833_metscf_5974	0.3
CBS_102833_metscf_2480	146.25250501002
CBS_102833_metscf_7922	1.87931034482759
CBS_102833_metscf_3046	182.823232323232
CBS_102833_metscf_6728	5.45977011494253
CBS_102833_metscf_1539	164.605907500972
CBS_102833_metscf_1313	136.810999696141
CBS_102833_metscf_3847	175.581460674157
CBS_102833_metscf_2202	122.775771256584
CBS_102833_metscf_5385	67.6643356643357
CBS_102833_metscf_344	213.358223815213
CBS_102833_metscf_4993	106.877094972067
CBS_102833_metscf_273	242.843139377537
CBS_102833_metscf_2435	266.867942583732
CBS_102833_metscf_7386	5.3134328358209
CBS_102833_metscf_1532	137.387446726075
CBS_102833_metscf_6414	1.76767676767677
CBS_102833_metscf_5176	11.1698113207547
CBS_102833_metscf_3268	107.314049586777
CBS_102833_metscf_4538	55.1983122362869
CBS_102833_metscf_3551	105.451127819549
CBS_102833_metscf_4789	11.9903846153846
CBS_102833_metscf_3342	446.308203991131
CBS_102833_metscf_1906	244.83
CBS_102833_metscf_4571	76.4291845493562
CBS_102833_metscf_2616	134.130830489192
CBS_102833_metscf_5137	151.703703703704
CBS_102833_metscf_2769	506.050452781371
CBS_102833_metscf_7665	0
CBS_102833_metscf_2912	369.438775510204
CBS_102833_metscf_13	246.759324272272
CBS_102833_metscf_5203	108.694267515924
CBS_102833_metscf_3934	108.919075144509
CBS_102833_metscf_5676	30.8264462809917
CBS_102833_metscf_5150	42.2360248447205
CBS_102833_metscf_896	234.647215797901
CBS_102833_metscf_1847	173.044117647059
CBS_102833_metscf_6211	7.85714285714286
CBS_102833_metscf_5325	143.278911564626
CBS_102833_metscf_2387	109.935897435897
CBS_102833_metscf_4014	106.886904761905
CBS_102833_metscf_5527	62.8931297709924
CBS_102833_metscf_3151	165.550274223035
CBS_102833_metscf_2145	387.158415841584
CBS_102833_metscf_5529	824.312977099237
CBS_102833_metscf_7579	0.952380952380952
CBS_102833_metscf_1384	143.728903654485
CBS_102833_metscf_1955	217.443661971831
CBS_102833_metscf_849	254.304761904762
CBS_102833_metscf_1758	502.961354961832
CBS_102833_metscf_7702	9.75409836065574
CBS_102833_metscf_6994	10
CBS_102833_metscf_3445	94.1784037558685
CBS_102833_metscf_1934	229.793083573487
CBS_102833_metscf_6684	0
CBS_102833_metscf_7208	0.513888888888889
CBS_102833_metscf_4752	61.8537735849057
CBS_102833_metscf_8098	274.625
CBS_102833_metscf_5793	23.1913043478261
CBS_102833_metscf_6925	0
CBS_102833_metscf_3573	121.724747474747
CBS_102833_metscf_2427	101.273415326395
CBS_102833_metscf_289	218.951606482798
CBS_102833_metscf_6583	3.23655913978495
CBS_102833_metscf_5101	274.30303030303
CBS_102833_metscf_2625	93.7942857142857
CBS_102833_metscf_165	244.455322153575
CBS_102833_metscf_7045	4.02631578947368
CBS_102833_metscf_5877	0
CBS_102833_metscf_908	260.140503349629
CBS_102833_metscf_8242	0
CBS_102833_metscf_1173	108.47396494793
CBS_102833_metscf_2487	291.308080808081
CBS_102833_metscf_1864	292.138371474188
CBS_102833_metscf_4220	81.4221453287197
CBS_102833_metscf_7649	0
CBS_102833_metscf_4004	171.181008902077
CBS_102833_metscf_1434	248.554106450476
CBS_102833_metscf_5951	0
CBS_102833_metscf_5012	77.8295454545455
CBS_102833_metscf_4668	73.5267857142857
CBS_102833_metscf_4832	29.970297029703
CBS_102833_metscf_2524	352.336809176225
CBS_102833_metscf_4372	422.177606177606
CBS_102833_metscf_1947	429.065927654609
CBS_102833_metscf_3328	64.2390350877193
CBS_102833_metscf_7118	1
CBS_102833_metscf_4927	131.336898395722
CBS_102833_metscf_3426	275.278422273782
CBS_102833_metscf_3894	78.6296296296296
CBS_102833_metscf_1376	96.4812623274162
CBS_102833_metscf_6738	2.06976744186047
CBS_102833_metscf_6935	2.78481012658228
CBS_102833_metscf_1134	252.28320077127
CBS_102833_metscf_7204	11.375
CBS_102833_metscf_1764	364.269673704415
CBS_102833_metscf_4847	121.542713567839
CBS_102833_metscf_1962	124.651327433628
CBS_102833_metscf_2657	153.087924970692
CBS_102833_metscf_5132	55.6257668711656
CBS_102833_metscf_2209	117.838905775076
CBS_102833_metscf_2	243.466842136343
CBS_102833_metscf_404	139.580361107
CBS_102833_metscf_6380	491.82
CBS_102833_metscf_2652	152.370760233918
CBS_102833_metscf_4273	92.3741007194245
CBS_102833_metscf_3270	94.5962732919255
CBS_102833_metscf_2963	107.208588957055
CBS_102833_metscf_3748	336.567934782609
CBS_102833_metscf_1926	99.4044495151169
CBS_102833_metscf_3540	107.868486352357
CBS_102833_metscf_2639	100.80069124424
CBS_102833_metscf_6638	2.1978021978022
CBS_102833_metscf_3146	98.7504553734062
CBS_102833_metscf_1505	102.807778608826
CBS_102833_metscf_7453	36.1666666666667
CBS_102833_metscf_1235	109.672571270412
CBS_102833_metscf_5369	33.6458333333333
CBS_102833_metscf_5592	40.6535433070866
CBS_102833_metscf_1151	400.426148930941
CBS_102833_metscf_5487	27.0222222222222
CBS_102833_metscf_3683	90.537037037037
CBS_102833_metscf_1297	274.771377672209
CBS_102833_metscf_2670	153.901775147929
CBS_102833_metscf_1241	127.687029288703
CBS_102833_metscf_676	192.152531229454
CBS_102833_metscf_2377	110.225249772934
CBS_102833_metscf_4839	77.9054726368159
CBS_102833_metscf_7892	2.08474576271186
CBS_102833_metscf_6931	3.8375
CBS_102833_metscf_1511	110.719105382866
CBS_102833_metscf_5804	38.7543859649123
CBS_102833_metscf_7773	8.68333333333333
CBS_102833_metscf_1217	115.843195266272
CBS_102833_metscf_6739	0
CBS_102833_metscf_4487	156.268595041322
CBS_102833_metscf_664	255.696265879636
CBS_102833_metscf_5196	49.746835443038
CBS_102833_metscf_4679	1.83856502242152
CBS_102833_metscf_1663	8198.98618307427
CBS_102833_metscf_411	257.408711839166
CBS_102833_metscf_1082	113.471409275101
CBS_102833_metscf_4097	77.0625
CBS_102833_metscf_1914	94.842400448682
CBS_102833_metscf_7986	0
CBS_102833_metscf_122	246.976068277493
CBS_102833_metscf_7651	0
CBS_102833_metscf_4673	94.2869955156951
CBS_102833_metscf_752	182.230511925538
CBS_102833_metscf_2812	106.872994652406
CBS_102833_metscf_1304	109.039951937519
CBS_102833_metscf_5907	0.693693693693694
CBS_102833_metscf_775	130.007683037059
CBS_102833_metscf_7899	0
CBS_102833_metscf_354	244.393625605164
CBS_102833_metscf_3474	44.9400479616307
CBS_102833_metscf_2394	107.616727941176
CBS_102833_metscf_4260	6.42857142857143
CBS_102833_metscf_2635	108.670114942529
CBS_102833_metscf_7232	10.2112676056338
CBS_102833_metscf_8032	0
CBS_102833_metscf_4712	1.60730593607306
CBS_102833_metscf_845	159
CBS_102833_metscf_6955	0
CBS_102833_metscf_6247	26
CBS_102833_metscf_4033	67.3802395209581
CBS_102833_metscf_7559	10.6349206349206
CBS_102833_metscf_7197	0.888888888888889
CBS_102833_metscf_4330	54.5263157894737
