contig	coverage
RSA_2566_metscf_6214	84.1518518518518
RSA_2566_metscf_6118	61.0350877192982
RSA_2566_metscf_3095	33.9956896551724
RSA_2566_metscf_15443	0
RSA_2566_metscf_8382	17.6771653543307
RSA_2566_metscf_8168	18.5851851851852
RSA_2566_metscf_2088	40.519809482572
RSA_2566_metscf_11063	10.968085106383
RSA_2566_metscf_10821	8.48484848484848
RSA_2566_metscf_6527	1.66108786610879
RSA_2566_metscf_6840	1.8348623853211
RSA_2566_metscf_9251	11.1545454545455
RSA_2566_metscf_860	36.6659270028311
RSA_2566_metscf_13272	0
RSA_2566_metscf_10542	25.378640776699
RSA_2566_metscf_14448	0
RSA_2566_metscf_879	38.4039370688987
RSA_2566_metscf_8978	19.0540540540541
RSA_2566_metscf_2216	40.5906898215147
RSA_2566_metscf_11280	10.1428571428571
RSA_2566_metscf_8505	36.650406504065
RSA_2566_metscf_2132	35.4960612198965
RSA_2566_metscf_12345	0
RSA_2566_metscf_10194	14.9622641509434
RSA_2566_metscf_15463	0
RSA_2566_metscf_12331	1.61333333333333
RSA_2566_metscf_6083	2.40549828178694
RSA_2566_metscf_11645	5.03571428571429
RSA_2566_metscf_4180	199.605700712589
RSA_2566_metscf_3517	180.543976348854
RSA_2566_metscf_3270	33.4848672019765
RSA_2566_metscf_11284	6.46153846153846
RSA_2566_metscf_2077	39.0181198038798
RSA_2566_metscf_7628	34.9496855345912
RSA_2566_metscf_10960	20.2395833333333
RSA_2566_metscf_12928	0
RSA_2566_metscf_5563	51.0340314136126
RSA_2566_metscf_15521	1.75
RSA_2566_metscf_9843	303.570093457944
RSA_2566_metscf_8251	22.3333333333333
RSA_2566_metscf_6098	2.42214532871972
RSA_2566_metscf_1887	33.3607207207207
RSA_2566_metscf_15043	0
RSA_2566_metscf_3139	32.3938888888889
RSA_2566_metscf_14051	0
RSA_2566_metscf_6186	24.2036363636364
RSA_2566_metscf_2385	36.4269725797426
RSA_2566_metscf_314	34.8281208935611
RSA_2566_metscf_1511	39.0587605407576
RSA_2566_metscf_4802	264.81462585034
RSA_2566_metscf_3638	58.6998381877023
RSA_2566_metscf_8962	18.954954954955
RSA_2566_metscf_4817	94.7071917808219
RSA_2566_metscf_9352	24.7247706422018
RSA_2566_metscf_3902	41.96484375
RSA_2566_metscf_344	37.1140594419917
RSA_2566_metscf_11252	49.5164835164835
RSA_2566_metscf_9579	26.9074074074074
RSA_2566_metscf_6254	376.969811320755
RSA_2566_metscf_5570	12.0340314136126
RSA_2566_metscf_1413	38.4974781645959
RSA_2566_metscf_2139	144.217980573752
RSA_2566_metscf_14287	0
RSA_2566_metscf_10758	58.96
RSA_2566_metscf_11675	22.6190476190476
RSA_2566_metscf_10060	11.4018691588785
RSA_2566_metscf_14088	0
RSA_2566_metscf_9494	10.4770642201835
RSA_2566_metscf_8444	33.688
RSA_2566_metscf_7055	71.0966183574879
RSA_2566_metscf_15666	1
RSA_2566_metscf_7620	85.4276729559748
RSA_2566_metscf_7367	35.2402234636872
RSA_2566_metscf_15001	1.23214285714286
RSA_2566_metscf_11219	18.9130434782609
RSA_2566_metscf_1422	39.5931738913802
RSA_2566_metscf_12424	0
RSA_2566_metscf_6502	48.0541666666667
RSA_2566_metscf_14022	0
RSA_2566_metscf_10278	377.647619047619
RSA_2566_metscf_156	35.3618473895582
RSA_2566_metscf_1320	34.4010013654984
RSA_2566_metscf_3398	47.1923076923077
RSA_2566_metscf_11843	37.1358024691358
RSA_2566_metscf_7416	16.9371428571429
RSA_2566_metscf_5936	184.863057324841
RSA_2566_metscf_7525	69.5508982035928
RSA_2566_metscf_7035	37.8413461538462
RSA_2566_metscf_15454	0.75
RSA_2566_metscf_869	40.9312812620239
RSA_2566_metscf_12037	44.2051282051282
RSA_2566_metscf_13509	0
RSA_2566_metscf_13312	0
RSA_2566_metscf_2539	108.646982897709
RSA_2566_metscf_13334	2.65625
RSA_2566_metscf_963	42.0075307505648
RSA_2566_metscf_9811	15.8333333333333
RSA_2566_metscf_11324	23.0666666666667
RSA_2566_metscf_780	36.171197016424
RSA_2566_metscf_10149	24.311320754717
RSA_2566_metscf_4393	37.0841248303935
RSA_2566_metscf_13984	1.83333333333333
RSA_2566_metscf_11896	8.07407407407407
RSA_2566_metscf_6682	43.2017543859649
RSA_2566_metscf_5673	667.362116991643
RSA_2566_metscf_12435	8.60810810810811
RSA_2566_metscf_1495	38.1412496690495
RSA_2566_metscf_5078	55.9961013645224
RSA_2566_metscf_14688	1
RSA_2566_metscf_6442	339.126530612245
RSA_2566_metscf_7752	22.8051948051948
RSA_2566_metscf_6408	27.5887096774194
RSA_2566_metscf_5861	69.5538461538462
RSA_2566_metscf_4508	208.448773448773
RSA_2566_metscf_4113	70.1313703284258
RSA_2566_metscf_6923	1.4018691588785
RSA_2566_metscf_8596	49.0333333333333
RSA_2566_metscf_7091	48.1707317073171
RSA_2566_metscf_7069	1.44927536231884
RSA_2566_metscf_6936	1.40845070422535
RSA_2566_metscf_14900	0
RSA_2566_metscf_7188	38.148717948718
RSA_2566_metscf_13835	0
RSA_2566_metscf_7970	43.6736111111111
RSA_2566_metscf_14097	0
RSA_2566_metscf_6178	35.1739130434783
RSA_2566_metscf_6804	37.7363636363636
RSA_2566_metscf_3528	68.6696495152871
RSA_2566_metscf_9068	10.8648648648649
RSA_2566_metscf_5200	31.9456066945607
RSA_2566_metscf_4651	1.59311424100156
RSA_2566_metscf_7656	23.7151898734177
RSA_2566_metscf_5417	34.7511961722488
RSA_2566_metscf_15289	0
RSA_2566_metscf_13904	0
RSA_2566_metscf_4858	882.966841186736
RSA_2566_metscf_2090	33.6350032530904
RSA_2566_metscf_2545	38.7611795204148
RSA_2566_metscf_3140	78.2084491384102
RSA_2566_metscf_1217	36.0389664951161
RSA_2566_metscf_1207	37.9667460892987
RSA_2566_metscf_15162	0
RSA_2566_metscf_8236	15.0601503759399
RSA_2566_metscf_2514	37.8842403271469
RSA_2566_metscf_11260	5.91208791208791
RSA_2566_metscf_4771	791.447058823529
RSA_2566_metscf_10186	20.6603773584906
RSA_2566_metscf_7041	2.40384615384615
RSA_2566_metscf_13543	1.74603174603175
RSA_2566_metscf_14922	0
RSA_2566_metscf_13592	0
RSA_2566_metscf_2677	32.4193669932178
RSA_2566_metscf_11703	5.45238095238095
RSA_2566_metscf_9374	16.0366972477064
RSA_2566_metscf_2044	33.2853598014888
RSA_2566_metscf_7397	17819.9431818182
RSA_2566_metscf_10716	71.29
RSA_2566_metscf_10556	33.5533980582524
RSA_2566_metscf_13619	0
RSA_2566_metscf_9385	16.7798165137615
RSA_2566_metscf_4501	35.0860832137733
RSA_2566_metscf_754	37.4522115250453
RSA_2566_metscf_7390	110.152542372881
RSA_2566_metscf_14642	0
RSA_2566_metscf_13574	1.95161290322581
RSA_2566_metscf_10159	23.1415094339623
RSA_2566_metscf_6091	90.5778546712803
RSA_2566_metscf_12770	0
RSA_2566_metscf_5404	42.4180522565321
RSA_2566_metscf_1168	38.5438596491228
RSA_2566_metscf_15565	0
RSA_2566_metscf_6077	1.71232876712329
RSA_2566_metscf_2188	36.8554926921264
RSA_2566_metscf_12811	1.53623188405797
RSA_2566_metscf_12185	217.223684210526
RSA_2566_metscf_1899	51.7543126929363
RSA_2566_metscf_3664	38.3212520593081
RSA_2566_metscf_7998	22.2587412587413
RSA_2566_metscf_6649	336.378260869565
RSA_2566_metscf_15511	1
RSA_2566_metscf_13688	2
RSA_2566_metscf_4166	22.7417840375587
RSA_2566_metscf_3856	165.537807183365
RSA_2566_metscf_10004	14.607476635514
RSA_2566_metscf_7592	21.9503105590062
RSA_2566_metscf_4002	36.6666666666667
RSA_2566_metscf_10544	11.4077669902913
RSA_2566_metscf_6489	40.850622406639
RSA_2566_metscf_8568	48.1322314049587
RSA_2566_metscf_13583	0
RSA_2566_metscf_7843	112.693333333333
RSA_2566_metscf_15358	0
RSA_2566_metscf_12831	15.3768115942029
RSA_2566_metscf_11818	0
RSA_2566_metscf_13042	1.26865671641791
