contig	coverage
NRRL_2754_metscf_10008	0
NRRL_2754_metscf_5229	57.8130841121495
NRRL_2754_metscf_859	31.0297301417899
NRRL_2754_metscf_10505	0
NRRL_2754_metscf_6980	0
NRRL_2754_metscf_5170	7.56481481481481
NRRL_2754_metscf_6372	0
NRRL_2754_metscf_2326	99.6613995485327
NRRL_2754_metscf_1218	29.161094224924
NRRL_2754_metscf_4732	13.4
NRRL_2754_metscf_10277	0
NRRL_2754_metscf_6129	8.30927835051546
NRRL_2754_metscf_4100	0
NRRL_2754_metscf_10494	1.85714285714286
NRRL_2754_metscf_7493	1.68918918918919
NRRL_2754_metscf_4963	0
NRRL_2754_metscf_10740	0.607142857142857
NRRL_2754_metscf_4735	10.0909090909091
NRRL_2754_metscf_3000	1.29310344827586
NRRL_2754_metscf_9349	0
NRRL_2754_metscf_4565	0
NRRL_2754_metscf_7354	10.8421052631579
NRRL_2754_metscf_7431	0
NRRL_2754_metscf_149	30.8218047527296
NRRL_2754_metscf_9313	0
NRRL_2754_metscf_5491	16.5660377358491
NRRL_2754_metscf_2556	15.985590778098
NRRL_2754_metscf_2170	780.316602316602
NRRL_2754_metscf_1529	270.640957446808
NRRL_2754_metscf_5680	32.9428571428571
NRRL_2754_metscf_7039	0.525
NRRL_2754_metscf_1296	89.8802145411204
NRRL_2754_metscf_10566	7.42857142857143
NRRL_2754_metscf_6675	4.13953488372093
NRRL_2754_metscf_1697	37.1969519343494
NRRL_2754_metscf_6989	13.2125
NRRL_2754_metscf_6233	43.5368421052632
NRRL_2754_metscf_6554	2.34090909090909
NRRL_2754_metscf_8022	4.52173913043478
NRRL_2754_metscf_6752	0
NRRL_2754_metscf_484	33.3318564466105
NRRL_2754_metscf_6256	33.1595744680851
NRRL_2754_metscf_3423	8.90476190476191
NRRL_2754_metscf_3262	19.1005291005291
NRRL_2754_metscf_8621	0
NRRL_2754_metscf_3484	12.6951219512195
NRRL_2754_metscf_8295	3.74626865671642
NRRL_2754_metscf_4550	0
NRRL_2754_metscf_2606	14.9060606060606
NRRL_2754_metscf_9355	1.83333333333333
NRRL_2754_metscf_4172	1.45161290322581
NRRL_2754_metscf_2214	94.0282828282828
NRRL_2754_metscf_7863	7.7
NRRL_2754_metscf_6665	1.94186046511628
NRRL_2754_metscf_150	32.5703056909519
NRRL_2754_metscf_9745	0.661016949152542
NRRL_2754_metscf_10345	0.842105263157895
NRRL_2754_metscf_1394	279.854181558256
NRRL_2754_metscf_1257	35.4203612479475
NRRL_2754_metscf_4727	13.6181818181818
NRRL_2754_metscf_4923	3.28440366972477
NRRL_2754_metscf_4090	9.03125
NRRL_2754_metscf_5602	130.704761904762
NRRL_2754_metscf_4692	41.6909090909091
NRRL_2754_metscf_1278	49.8216524216524
NRRL_2754_metscf_5293	14.9345794392523
NRRL_2754_metscf_8375	0
NRRL_2754_metscf_4370	71.9568965517241
NRRL_2754_metscf_2546	97
NRRL_2754_metscf_487	31.7117665488072
NRRL_2754_metscf_5115	13.287037037037
NRRL_2754_metscf_3699	118.838926174497
NRRL_2754_metscf_9613	5.05084745762712
NRRL_2754_metscf_2560	96.704347826087
NRRL_2754_metscf_7200	3.23076923076923
NRRL_2754_metscf_6145	0
NRRL_2754_metscf_8859	0.984126984126984
NRRL_2754_metscf_6644	12.453488372093
NRRL_2754_metscf_3754	22.7054794520548
NRRL_2754_metscf_2507	39.2396694214876
NRRL_2754_metscf_1926	33.8482549317147
NRRL_2754_metscf_9467	2.2
NRRL_2754_metscf_7511	30.6621621621622
