contig	coverage
NRRL_1472_metscf_10323	0
NRRL_1472_metscf_11556	10.2985074626866
NRRL_1472_metscf_17231	0
NRRL_1472_metscf_17238	0
NRRL_1472_metscf_15731	12.2931034482759
NRRL_1472_metscf_18626	0
NRRL_1472_metscf_12154	0.969230769230769
NRRL_1472_metscf_10410	5.26760563380282
NRRL_1472_metscf_5425	13.5833333333333
NRRL_1472_metscf_15716	4.72413793103448
NRRL_1472_metscf_9872	0.986486486486487
NRRL_1472_metscf_7958	1.30337078651685
NRRL_1472_metscf_13096	0.873015873015873
NRRL_1472_metscf_3214	1.14345991561181
NRRL_1472_metscf_14059	2.98360655737705
NRRL_1472_metscf_2653	115.288079470199
NRRL_1472_metscf_18831	0.946428571428571
NRRL_1472_metscf_2903	1.15384615384615
NRRL_1472_metscf_17282	0.526315789473684
NRRL_1472_metscf_967	46.672006321385
NRRL_1472_metscf_4899	16.7067669172932
NRRL_1472_metscf_13836	0.950819672131147
NRRL_1472_metscf_6944	1.97058823529412
NRRL_1472_metscf_3424	108.577777777778
NRRL_1472_metscf_18745	4.21428571428571
NRRL_1472_metscf_2019	46.6486810551559
NRRL_1472_metscf_18093	0
NRRL_1472_metscf_1469	47.9108910891089
NRRL_1472_metscf_776	47.7446243839029
NRRL_1472_metscf_8363	5.07058823529412
NRRL_1472_metscf_12910	2.71428571428571
NRRL_1472_metscf_4299	111.392405063291
NRRL_1472_metscf_6180	13.1171171171171
NRRL_1472_metscf_9786	7.36486486486486
NRRL_1472_metscf_3883	39.2694300518135
NRRL_1472_metscf_16691	5.24561403508772
NRRL_1472_metscf_16215	0
NRRL_1472_metscf_18425	0
NRRL_1472_metscf_4038	40.3485714285714
NRRL_1472_metscf_3707	1.4218009478673
NRRL_1472_metscf_3620	1.38888888888889
NRRL_1472_metscf_962	45.993888138725
NRRL_1472_metscf_5466	37.1512605042017
NRRL_1472_metscf_18082	0.625
NRRL_1472_metscf_14506	7.85
NRRL_1472_metscf_4746	20.7898550724638
NRRL_1472_metscf_16087	0
NRRL_1472_metscf_11735	9.77272727272727
NRRL_1472_metscf_15564	0
NRRL_1472_metscf_8022	2.69318181818182
NRRL_1472_metscf_10943	0
NRRL_1472_metscf_5192	17.056
NRRL_1472_metscf_1785	86.0312056737589
NRRL_1472_metscf_11488	1.7910447761194
NRRL_1472_metscf_2040	96.0731399747793
NRRL_1472_metscf_13458	2.38709677419355
NRRL_1472_metscf_4844	85.3851851851852
NRRL_1472_metscf_14996	0
NRRL_1472_metscf_13176	0
NRRL_1472_metscf_16791	12.5087719298246
NRRL_1472_metscf_4032	19.8125
NRRL_1472_metscf_10456	0
NRRL_1472_metscf_3704	1.4218009478673
NRRL_1472_metscf_6939	19.1862745098039
NRRL_1472_metscf_16990	1
NRRL_1472_metscf_14845	3.33898305084746
NRRL_1472_metscf_9837	3.66216216216216
NRRL_1472_metscf_640	49.6677645312428
NRRL_1472_metscf_4716	52.0143884892086
NRRL_1472_metscf_10025	0
NRRL_1472_metscf_3419	1.32743362831858
NRRL_1472_metscf_7579	8.96774193548387
NRRL_1472_metscf_9239	0
NRRL_1472_metscf_13696	22.8852459016393
NRRL_1472_metscf_2847	1.13207547169811
NRRL_1472_metscf_12687	0
NRRL_1472_metscf_3610	2.08333333333333
NRRL_1472_metscf_1402	60.0947694038245
NRRL_1472_metscf_7616	0
NRRL_1472_metscf_6882	1.27450980392157
NRRL_1472_metscf_6672	201.790476190476
NRRL_1472_metscf_17121	3.82456140350877
NRRL_1472_metscf_4182	21.3333333333333
NRRL_1472_metscf_10929	3
NRRL_1472_metscf_1814	79.9585571757483
NRRL_1472_metscf_4793	63.9558823529412
NRRL_1472_metscf_3274	1.28205128205128
NRRL_1472_metscf_3226	1.27118644067797
NRRL_1472_metscf_15683	3.20689655172414
NRRL_1472_metscf_7951	22.4831460674157
NRRL_1472_metscf_8000	0
NRRL_1472_metscf_15022	0
NRRL_1472_metscf_12338	0
NRRL_1472_metscf_9603	3.28
NRRL_1472_metscf_15373	0
NRRL_1472_metscf_11774	6.12121212121212
NRRL_1472_metscf_10720	1.98571428571429
NRRL_1472_metscf_16346	3.82758620689655
NRRL_1472_metscf_18182	0.946428571428571
NRRL_1472_metscf_7611	25.5698924731183
NRRL_1472_metscf_11434	0.835820895522388
NRRL_1472_metscf_8853	2
NRRL_1472_metscf_6492	0
NRRL_1472_metscf_17258	0
NRRL_1472_metscf_17923	0.928571428571429
NRRL_1472_metscf_2462	1.63487738419619
NRRL_1472_metscf_2503	58.3504273504274
NRRL_1472_metscf_4966	20.1603053435114
NRRL_1472_metscf_3990	69.4916201117318
NRRL_1472_metscf_9374	0.623376623376623
NRRL_1472_metscf_1917	43.8096564531105
NRRL_1472_metscf_7306	2
NRRL_1472_metscf_3010	1.19521912350598
NRRL_1472_metscf_17512	0.839285714285714
NRRL_1472_metscf_14111	2.72131147540984
NRRL_1472_metscf_5072	21.109375
NRRL_1472_metscf_1965	257.356842105263
NRRL_1472_metscf_9217	0
NRRL_1472_metscf_3348	1.79130434782609
NRRL_1472_metscf_14432	0
NRRL_1472_metscf_3818	2.64563106796116
NRRL_1472_metscf_17841	4.35714285714286
NRRL_1472_metscf_9976	5.15068493150685
NRRL_1472_metscf_7574	30.9462365591398
NRRL_1472_metscf_7271	4.96907216494845
NRRL_1472_metscf_12133	1.81538461538462
NRRL_1472_metscf_13894	0.918032786885246
NRRL_1472_metscf_13428	1.88709677419355
NRRL_1472_metscf_18592	0.982142857142857
NRRL_1472_metscf_10255	4.91666666666667
NRRL_1472_metscf_5910	28.1891891891892
NRRL_1472_metscf_3845	34.0689655172414
NRRL_1472_metscf_3529	2.04090909090909
NRRL_1472_metscf_8641	0.780487804878049
NRRL_1472_metscf_17144	1.59649122807018
NRRL_1472_metscf_2257	28.5589941972921
NRRL_1472_metscf_1071	44.9351709130474
NRRL_1472_metscf_14150	0
NRRL_1472_metscf_2516	106.536023054755
NRRL_1472_metscf_4104	15.0117647058824
NRRL_1472_metscf_15886	0
NRRL_1472_metscf_17515	0
NRRL_1472_metscf_5757	21.6902654867257
NRRL_1472_metscf_4282	32.8679245283019
NRRL_1472_metscf_10629	0
NRRL_1472_metscf_17496	0
NRRL_1472_metscf_14039	0
NRRL_1472_metscf_10779	6.28571428571429
NRRL_1472_metscf_14932	4.86440677966102
NRRL_1472_metscf_10446	0
NRRL_1472_metscf_12494	0
NRRL_1472_metscf_9506	0
NRRL_1472_metscf_16500	5.24561403508772
NRRL_1472_metscf_11153	6.55882352941176
NRRL_1472_metscf_11973	7.71212121212121
NRRL_1472_metscf_10705	0
NRRL_1472_metscf_8583	20.2168674698795
NRRL_1472_metscf_18719	0.625
NRRL_1472_metscf_16464	0
NRRL_1472_metscf_9973	52.8082191780822
NRRL_1472_metscf_12617	8.328125
NRRL_1472_metscf_13801	13.1803278688525
NRRL_1472_metscf_9031	9.48101265822785
NRRL_1472_metscf_6371	4.01834862385321
NRRL_1472_metscf_2493	1.78932584269663
NRRL_1472_metscf_7511	0
NRRL_1472_metscf_2605	29.2429022082019
NRRL_1472_metscf_1059	45.5575593101637
NRRL_1472_metscf_15985	0.982758620689655
NRRL_1472_metscf_15824	30.1896551724138
NRRL_1472_plascf_7_covcut_10	429.464923469388
NRRL_1472_metscf_8654	15.219512195122
NRRL_1472_metscf_7826	18.7666666666667
NRRL_1472_metscf_5344	62.9834710743802
NRRL_1472_metscf_17578	0
NRRL_1472_metscf_12471	0
NRRL_1472_metscf_4443	41.9736842105263
NRRL_1472_metscf_4126	80.4464285714286
NRRL_1472_metscf_1092	45.5870821100483
