contig	coverage
NRRL_6282_metscf_8353	29.3865546218487
NRRL_6282_metscf_713	73.9821292194898
NRRL_6282_metscf_29777	0
NRRL_6282_metscf_18690	35.9365079365079
NRRL_6282_metscf_18716	10.4920634920635
NRRL_6282_metscf_14451	8.88
NRRL_6282_metscf_25054	0
NRRL_6282_metscf_30231	0
NRRL_6282_metscf_25728	0
NRRL_6282_metscf_19703	2.51612903225806
NRRL_6282_metscf_3534	71.7168253968254
NRRL_6282_metscf_16523	11.0441176470588
NRRL_6282_metscf_14142	0
NRRL_6282_metscf_6148	370.314136125654
NRRL_6282_metscf_5843	46.6293103448276
NRRL_6282_metscf_20021	0
NRRL_6282_metscf_5736	247.528455284553
NRRL_6282_metscf_27108	0
NRRL_6282_metscf_13344	6.27160493827161
NRRL_6282_metscf_17540	3.57575757575758
NRRL_6282_metscf_14446	156.946666666667
NRRL_6282_metscf_9342	16.8807339449541
NRRL_6282_metscf_22365	0.627118644067797
NRRL_6282_metscf_24917	2.10526315789474
NRRL_6282_metscf_6787	8
NRRL_6282_metscf_16661	4.13235294117647
NRRL_6282_metscf_11636	0.652173913043478
NRRL_6282_metscf_4129	164.661409043113
NRRL_6282_metscf_1286	53.2620378076329
NRRL_6282_metscf_25696	2.33928571428571
NRRL_6282_metscf_21557	2.96610169491525
NRRL_6282_metscf_20136	2.14754098360656
NRRL_6282_metscf_25311	0
NRRL_6282_metscf_11627	43.3369565217391
NRRL_6282_metscf_3261	155.197014925373
NRRL_6282_metscf_28346	0
NRRL_6282_metscf_23025	0.948275862068966
NRRL_6282_metscf_20356	0
NRRL_6282_metscf_9840	34.5233644859813
NRRL_6282_metscf_24367	0
NRRL_6282_metscf_23670	0.982456140350877
NRRL_6282_metscf_14	63.450301617768
NRRL_6282_metscf_9941	15.0467289719626
NRRL_6282_metscf_30556	0
NRRL_6282_metscf_25236	0
NRRL_6282_metscf_22505	0
NRRL_6282_metscf_147	64.6023090782072
NRRL_6282_metscf_958	59.3876545505252
NRRL_6282_metscf_15956	9.07142857142857
NRRL_6282_metscf_18447	0
NRRL_6282_metscf_10256	52.6666666666667
NRRL_6282_metscf_4257	55.9630057803468
NRRL_6282_metscf_18230	6.5625
NRRL_6282_metscf_17905	8.75384615384615
NRRL_6282_metscf_7285	67.8723404255319
NRRL_6282_metscf_18701	6.04761904761905
NRRL_6282_metscf_15375	0.791666666666667
NRRL_6282_metscf_11980	0.831460674157303
NRRL_6282_metscf_4953	45.7191919191919
NRRL_6282_metscf_11889	43.5333333333333
NRRL_6282_metscf_1633	65.0812651331719
NRRL_6282_metscf_21418	0
NRRL_6282_metscf_24745	2.36842105263158
NRRL_6282_metscf_24594	1
NRRL_6282_metscf_28092	0
NRRL_6282_metscf_9448	4.5462962962963
NRRL_6282_metscf_26448	1.55357142857143
NRRL_6282_metscf_31069	0
NRRL_6282_metscf_15362	1.54166666666667
NRRL_6282_metscf_11236	4.51041666666667
NRRL_6282_metscf_13587	0
NRRL_6282_metscf_7273	45.3617021276596
NRRL_6282_metscf_2124	60.0928207306712
NRRL_6282_metscf_19327	4.64516129032258
NRRL_6282_metscf_19991	131.245901639344
NRRL_6282_metscf_13208	21.0493827160494
NRRL_6282_metscf_5404	33.3201219512195
NRRL_6282_metscf_29685	0
NRRL_6282_metscf_30954	0.767857142857143
NRRL_6282_metscf_11254	335.510416666667
NRRL_6282_metscf_26471	0
NRRL_6282_metscf_22029	0
NRRL_6282_metscf_342	63.3194867442209
NRRL_6282_metscf_28646	0
NRRL_6282_metscf_1001	63.1588956462979
NRRL_6282_metscf_20688	0
NRRL_6282_metscf_4528	104.219686162625
NRRL_6282_metscf_8926	0.783783783783784
NRRL_6282_metscf_28152	3.44642857142857
NRRL_6282_metscf_25325	0
NRRL_6282_metscf_17469	9.93939393939394
NRRL_6282_metscf_28551	0
NRRL_6282_metscf_17245	0
NRRL_6282_metscf_16813	12.1044776119403
NRRL_6282_metscf_23010	6.51724137931035
NRRL_6282_metscf_89	63.1252809166588
NRRL_6282_metscf_26302	0
NRRL_6282_metscf_9220	27.2752293577982
NRRL_6282_metscf_25363	0
NRRL_6282_metscf_607	60.4267067586961
NRRL_6282_metscf_4522	107.974431818182
NRRL_6282_metscf_23138	0
NRRL_6282_metscf_7190	6.10489510489511
NRRL_6282_metscf_28938	0
NRRL_6282_metscf_26497	1.07142857142857
NRRL_6282_metscf_26143	0.928571428571429
NRRL_6282_metscf_22789	5.89655172413793
NRRL_6282_metscf_7640	4.21641791044776
NRRL_6282_metscf_11186	7.47422680412371
NRRL_6282_metscf_17845	1.84615384615385
NRRL_6282_metscf_5019	50.0170575692964
NRRL_6282_metscf_10506	23.3269230769231
NRRL_6282_metscf_14283	34.4210526315789
NRRL_6282_metscf_11507	7.1505376344086
NRRL_6282_metscf_4359	245.985074626866
NRRL_6282_metscf_23252	5.62068965517241
NRRL_6282_metscf_30135	0
NRRL_6282_metscf_29936	0
NRRL_6282_metscf_25993	0
NRRL_6282_metscf_9996	2
NRRL_6282_metscf_8264	92.1322314049587
NRRL_6282_metscf_5744	341.114285714286
NRRL_6282_metscf_21769	0.76271186440678
NRRL_6282_metscf_13862	18
NRRL_6282_metscf_6116	70.75
NRRL_6282_metscf_7847	4.56923076923077
NRRL_6282_metscf_17058	2.25373134328358
NRRL_6282_metscf_6156	27.1204188481675
NRRL_6282_metscf_4686	79.5097087378641
NRRL_6282_metscf_11826	0
NRRL_6282_metscf_11485	3.75268817204301
NRRL_6282_metscf_19101	12.2222222222222
NRRL_6282_metscf_13030	74.1341463414634
NRRL_6282_metscf_7594	64.6119402985075
NRRL_6282_metscf_23428	0
NRRL_6282_metscf_9641	20.5925925925926
NRRL_6282_metscf_10933	59.2727272727273
NRRL_6282_metscf_13155	25.4390243902439
NRRL_6282_metscf_3265	57.3861484803189
NRRL_6282_metscf_3159	65.5390661118817
NRRL_6282_metscf_13727	4.0379746835443
NRRL_6282_metscf_24350	3.14035087719298
NRRL_6282_metscf_4095	350.39263803681
NRRL_6282_metscf_27006	0
NRRL_6282_metscf_12058	146.136363636364
NRRL_6282_metscf_40	60.6346707204517
NRRL_6282_metscf_16965	4.19402985074627
NRRL_6282_metscf_7100	7.1448275862069
NRRL_6282_metscf_27914	0
NRRL_6282_metscf_17422	11.9090909090909
NRRL_6282_metscf_20636	1.54098360655738
NRRL_6282_metscf_22187	2.15254237288136
NRRL_6282_metscf_16821	7.37313432835821
NRRL_6282_metscf_10806	0
NRRL_6282_metscf_2260	59.4114365411437
NRRL_6282_metscf_1545	54.8301459130188
NRRL_6282_metscf_19556	5.90322580645161
NRRL_6282_metscf_17142	6.56716417910448
NRRL_6282_metscf_8073	5.488
NRRL_6282_metscf_9494	20.9074074074074
NRRL_6282_metscf_13037	36.1341463414634
NRRL_6282_metscf_21604	0
NRRL_6282_metscf_30995	1.82142857142857
NRRL_6282_metscf_25250	0
NRRL_6282_metscf_11131	27.1443298969072
NRRL_6282_metscf_4690	159.00325203252
NRRL_6282_metscf_9023	26.9818181818182
NRRL_6282_metscf_24068	0
NRRL_6282_metscf_24291	6.84210526315789
NRRL_6282_metscf_20376	0
NRRL_6282_metscf_2249	60.1161988034975
NRRL_6282_metscf_22783	0
NRRL_6282_metscf_2966	56.6982825917252
NRRL_6282_metscf_17663	65.0923076923077
