contig	coverage
KOD_1040_metscf_699	10.6841442472811
KOD_1040_metscf_11299	0
KOD_1040_metscf_2276	9.6824423020742
KOD_1040_metscf_11671	0
KOD_1040_metscf_4064	11.7864293659622
KOD_1040_metscf_1968	15.2993548387097
KOD_1040_metscf_5750	8.73741007194245
KOD_1040_metscf_9435	3.80952380952381
KOD_1040_metscf_6840	0.568181818181818
KOD_1040_metscf_7383	4.26388888888889
KOD_1040_metscf_933	9.23801605090015
KOD_1040_metscf_877	10.1529315850262
KOD_1040_metscf_9784	7
KOD_1040_metscf_2499	9.10365853658537
KOD_1040_metscf_7926	5.10924369747899
KOD_1040_metscf_6890	6.26162790697674
KOD_1040_metscf_5783	2.56410256410256
KOD_1040_metscf_8041	6.42608695652174
KOD_1040_metscf_11040	0
KOD_1040_metscf_128	12.4030710172745
KOD_1040_metscf_863	10.0982064888829
KOD_1040_metscf_8410	12.0740740740741
KOD_1040_metscf_6161	4.72294372294372
KOD_1040_metscf_946	13.2138899150351
KOD_1040_metscf_1556	9.20552147239264
KOD_1040_metscf_4926	20.9278557114228
KOD_1040_metscf_5324	34.7292225201072
KOD_1040_metscf_94	11.0501581861323
KOD_1040_metscf_7473	21.5467625899281
KOD_1040_metscf_4291	15.8279430789133
KOD_1040_metscf_2773	10.8225590726705
KOD_1040_metscf_1762	9.69572922204501
KOD_1040_metscf_9394	0
KOD_1040_metscf_1931	14.0280981337807
KOD_1040_metscf_6698	7.81182795698925
KOD_1040_metscf_132	10.2845742697328
KOD_1040_metscf_2353	16.8862633900441
KOD_1040_metscf_4865	7.5700575815739
KOD_1040_metscf_4130	17.1726535341831
KOD_1040_metscf_7484	6.18705035971223
KOD_1040_metscf_2310	9.33313161875946
KOD_1040_metscf_9481	3.59036144578313
KOD_1040_metscf_9916	2
KOD_1040_metscf_870	12.698357997162
KOD_1040_metscf_4139	14.4476744186047
KOD_1040_metscf_9901	1
KOD_1040_metscf_5850	4.85984848484848
KOD_1040_metscf_4585	20.0046875
KOD_1040_metscf_66	10.3572674995043
