contig	coverage
NRRL_1533_metscf_861	26.7355225988701
NRRL_1533_metscf_17007	0.5
NRRL_1533_metscf_2517	22.4479166666667
NRRL_1533_metscf_1869	81.7864498644986
NRRL_1533_metscf_6244	90.9093655589124
NRRL_1533_metscf_14957	8.87912087912088
NRRL_1533_metscf_6716	57.598615916955
NRRL_1533_metscf_93	24.0711786851312
NRRL_1533_metscf_11356	10.4032258064516
NRRL_1533_metscf_18056	2.75409836065574
NRRL_1533_metscf_16431	3.52054794520548
NRRL_1533_metscf_14546	0.958762886597938
NRRL_1533_metscf_3198	167.927331887202
NRRL_1533_metscf_14595	2.03125
NRRL_1533_metscf_13662	3.44339622641509
NRRL_1533_metscf_5849	50.8733153638814
NRRL_1533_metscf_17716	0
NRRL_1533_metscf_8469	1.37019230769231
NRRL_1533_metscf_8480	26.792270531401
NRRL_1533_metscf_1308	23.6235880398671
NRRL_1533_metscf_1198	39.7658003544005
NRRL_1533_metscf_4235	102.350793650794
NRRL_1533_metscf_655	26.4586649190151
NRRL_1533_metscf_4768	21.4145873320537
NRRL_1533_metscf_15854	0.594936708860759
NRRL_1533_metscf_19882	0
NRRL_1533_metscf_13784	7.99047619047619
NRRL_1533_metscf_19513	0
NRRL_1533_metscf_19405	0
NRRL_1533_metscf_10720	13.8695652173913
NRRL_1533_metscf_10440	16.7291666666667
NRRL_1533_metscf_988	29.3207082025997
NRRL_1533_metscf_12394	0
NRRL_1533_metscf_17183	0
NRRL_1533_metscf_17143	1.25373134328358
NRRL_1533_metscf_14699	0.329787234042553
NRRL_1533_metscf_9071	10.5815217391304
NRRL_1533_metscf_707	48.8769044740024
NRRL_1533_metscf_991	44.4095109308091
NRRL_1533_metscf_18512	0
NRRL_1533_metscf_1325	573.026101694915
NRRL_1533_metscf_2971	117.025691699605
NRRL_1533_metscf_6888	10.3659420289855
NRRL_1533_metscf_11547	25.3916666666667
NRRL_1533_metscf_14315	11.36
NRRL_1533_metscf_13600	7.92452830188679
NRRL_1533_metscf_2107	54.0528301886792
NRRL_1533_metscf_1355	45.2350069735007
NRRL_1533_metscf_18177	0
NRRL_1533_metscf_14009	9
NRRL_1533_metscf_9693	13.4135802469136
NRRL_1533_metscf_12607	2.60909090909091
NRRL_1533_metscf_2383	191.652561247216
NRRL_1533_metscf_16801	0
NRRL_1533_metscf_7910	97.7280701754386
NRRL_1533_metscf_6185	78.2700296735905
NRRL_1533_metscf_18815	0
NRRL_1533_metscf_15258	0
NRRL_1533_metscf_12243	3.57657657657658
NRRL_1533_metscf_3489	17.2718446601942
NRRL_1533_metscf_15980	4.91025641025641
NRRL_1533_metscf_9833	21.1329113924051
NRRL_1533_metscf_5318	29.5138248847926
NRRL_1533_metscf_4841	24.803536345776
NRRL_1533_metscf_4816	297.577821011673
NRRL_1533_metscf_18256	0
NRRL_1533_metscf_9933	12.3141025641026
NRRL_1533_metscf_8194	21.4746543778802
NRRL_1533_metscf_4269	22.4134615384615
NRRL_1533_metscf_15758	0
NRRL_1533_metscf_15164	1.95454545454545
NRRL_1533_metscf_6937	101.59706959707
NRRL_1533_metscf_9192	36.2247191011236
NRRL_1533_metscf_700	38.9148099606815
NRRL_1533_metscf_2951	141.227450980392
NRRL_1533_metscf_10603	1
NRRL_1533_metscf_11948	17.4736842105263
NRRL_1533_metscf_18629	0
NRRL_1533_metscf_1787	80.1468495934959
NRRL_1533_metscf_3627	36.6849489795918
