contig	coverage
NRRL_1401_metscf_9958	0
NRRL_1401_metscf_7221	6.12621359223301
NRRL_1401_metscf_11373	0.637931034482759
NRRL_1401_metscf_5152	14.4275362318841
NRRL_1401_metscf_1078	25.7042553191489
NRRL_1401_metscf_11838	0.892857142857143
NRRL_1401_metscf_3986	364.31640625
NRRL_1401_metscf_11293	0
NRRL_1401_metscf_11031	0
NRRL_1401_metscf_10618	0
NRRL_1401_metscf_4712	14.4753086419753
NRRL_1401_metscf_5669	3.83193277310924
NRRL_1401_metscf_950	28.5990849987961
NRRL_1401_metscf_10127	1
NRRL_1401_metscf_5073	27.5070422535211
NRRL_1401_metscf_4953	7.16216216216216
NRRL_1401_metscf_11828	0
NRRL_1401_metscf_8109	4.82558139534884
NRRL_1401_metscf_8349	0.719512195121951
NRRL_1401_metscf_8932	15.2837837837838
NRRL_1401_metscf_11566	0
NRRL_1401_metscf_7966	33.0568181818182
NRRL_1401_metscf_3455	86.4444444444444
NRRL_1401_metscf_9463	0
NRRL_1401_metscf_8866	0
NRRL_1401_metscf_7979	5.22727272727273
NRRL_1401_metscf_6228	8.78899082568807
NRRL_1401_metscf_11768	0
NRRL_1401_metscf_11278	0.706896551724138
NRRL_1401_metscf_8096	52.1860465116279
NRRL_1401_metscf_9538	19.3676470588235
NRRL_1401_metscf_1280	27.2417900837089
NRRL_1401_metscf_6153	0
NRRL_1401_metscf_6746	5.93457943925234
NRRL_1401_metscf_10860	0
NRRL_1401_metscf_9244	0.871428571428571
NRRL_1401_metscf_620	37.5637772544253
NRRL_1401_metscf_12291	0
NRRL_1401_metscf_5907	0.837837837837838
NRRL_1401_metscf_541	27.0771545457619
NRRL_1401_metscf_11271	0
NRRL_1401_metscf_8940	1
NRRL_1401_metscf_4263	13.7268292682927
NRRL_1401_metscf_327	25.3963550295858
NRRL_1401_metscf_6569	17.8785046728972
NRRL_1401_metscf_3544	31.3870967741935
NRRL_1401_metscf_5539	12.2845528455285
NRRL_1401_metscf_1985	31.8437061300889
NRRL_1401_metscf_5116	14.0071428571429
NRRL_1401_metscf_7438	5.83673469387755
NRRL_1401_metscf_11711	0
NRRL_1401_metscf_10144	0
NRRL_1401_metscf_9399	0
NRRL_1401_metscf_2773	23.25
NRRL_1401_metscf_2300	41.2095375722543
NRRL_1401_metscf_10904	1.98333333333333
NRRL_1401_metscf_5951	16.045045045045
NRRL_1401_metscf_2621	128.665987780041
NRRL_1401_metscf_9423	0
NRRL_1401_metscf_5973	12.4864864864865
NRRL_1401_metscf_1344	29.172380724047
NRRL_1401_metscf_10542	0
NRRL_1401_metscf_9498	6.17391304347826
NRRL_1401_metscf_6971	7.07547169811321
NRRL_1401_metscf_6486	3.37037037037037
