contig	coverage
RSA_2065_metscf_5312	0
RSA_2065_metscf_4173	0.708333333333333
RSA_2065_metscf_5032	0
RSA_2065_metscf_4370	0
RSA_2065_metscf_4623	15.6349206349206
RSA_2065_metscf_4582	1.703125
RSA_2065_metscf_4466	0.954545454545455
RSA_2065_metscf_3259	6.91509433962264
RSA_2065_metscf_588	28.4934614192749
RSA_2065_metscf_3652	9.13333333333333
RSA_2065_metscf_1790	11.7028985507246
RSA_2065_metscf_980	111.008620689655
RSA_2065_metscf_1952	1.8595041322314
RSA_2065_metscf_706	22.5923334647221
RSA_2065_metscf_237	23.0284374793652
RSA_2065_metscf_4797	0
RSA_2065_metscf_4188	0
RSA_2065_metscf_3594	16.8172043010753
RSA_2065_metscf_2575	52.2330827067669
RSA_2065_metscf_2179	74.4726368159204
RSA_2065_metscf_501	23.1574313331419
RSA_2065_metscf_5742	0
RSA_2065_metscf_916	46.9536794919686
RSA_2065_metscf_3855	11.5125
RSA_2065_metscf_2651	2.688
RSA_2065_metscf_2949	22.3669724770642
RSA_2065_metscf_3485	39.36
RSA_2065_metscf_2808	7.65178571428571
RSA_2065_metscf_1729	3.46534653465347
RSA_2065_metscf_3776	13.4578313253012
RSA_2065_metscf_4292	10.5072463768116
RSA_2065_metscf_2218	14.3121693121693
RSA_2065_metscf_2170	13.0196078431373
RSA_2065_metscf_5700	0
RSA_2065_metscf_2352	9.80625
RSA_2065_metscf_3802	4.96296296296296
RSA_2065_metscf_869	28.6141018139263
RSA_2065_metscf_5780	0.803571428571429
RSA_2065_metscf_2546	7.22627737226277
RSA_2065_metscf_2658	5.2741935483871
RSA_2065_metscf_671	24.5635082356937
RSA_2065_metscf_4808	2.29508196721311
RSA_2065_metscf_3517	14.1938775510204
RSA_2065_metscf_3898	16.8205128205128
RSA_2065_metscf_2070	1.34529147982063
RSA_2065_metscf_1632	548.293956043956
RSA_2065_metscf_2737	15.3050847457627
RSA_2065_metscf_2055	2.65486725663717
RSA_2065_metscf_3531	0
RSA_2065_metscf_245	22.9626707542491
RSA_2065_metscf_3161	7.67289719626168
RSA_2065_metscf_5018	1.83050847457627
RSA_2065_metscf_3830	5.22222222222222
RSA_2065_metscf_280	24.4709242858925
RSA_2065_metscf_1060	107.603163686382
RSA_2065_metscf_941	15.893087161872
RSA_2065_metscf_1542	16.3744394618834
RSA_2065_metscf_4800	8.78688524590164
RSA_2065_metscf_549	23.4753663944622
RSA_2065_metscf_2490	7.65734265734266
RSA_2065_metscf_1168	62.2214953271028
RSA_2065_metscf_4156	0
RSA_2065_metscf_742	25.967197640118
RSA_2065_metscf_1456	28.9338235294118
RSA_2065_metscf_900	49.0175257731959
RSA_2065_metscf_4181	7.42253521126761
RSA_2065_metscf_4375	2.73134328358209
RSA_2065_metscf_4338	3.69117647058824
RSA_2065_metscf_1605	147.767624020888
RSA_2065_metscf_3639	68.6666666666667
RSA_2065_metscf_3224	10.9433962264151
RSA_2065_metscf_2419	17.4172185430464
RSA_2065_metscf_4941	1.91666666666667
RSA_2065_metscf_3016	8.88888888888889
RSA_2065_metscf_4450	2
RSA_2065_metscf_3887	0.531645569620253
RSA_2065_metscf_542	24.8379768538363
RSA_2065_metscf_4953	1
RSA_2065_metscf_2618	5.3125
RSA_2065_metscf_1281	52.1780487804878
RSA_2065_metscf_3351	28.8365384615385
RSA_2065_metscf_3123	4.51401869158879
RSA_2065_metscf_1593	26.1068702290076
RSA_2065_metscf_1787	19.6485507246377
RSA_2065_metscf_4113	0
RSA_2065_metscf_4915	1.8
RSA_2065_metscf_3837	5.65432098765432
RSA_2065_metscf_5607	0.767857142857143
RSA_2065_metscf_2930	12.3211009174312
RSA_2065_metscf_1005	184.684093437152
